datetime,open,high,low,close,volume
2026-04-28 14:07:00,269.785,270.18,269.765,270.12,97556
2026-04-28 14:08:00,270.13,270.2699,270.055,270.2699,56873
2026-04-28 14:09:00,270.25,270.31,270.12,270.225,98399
2026-04-28 14:10:00,270.22,270.42,270.21,270.34,74393
2026-04-28 14:11:00,270.355,270.44,270.05,270.235,75819
2026-04-28 14:12:00,270.24,270.29,270.01,270.11,51512
2026-04-28 14:13:00,270.15,270.2616,270.11,270.12,37301
2026-04-28 14:14:00,270.12,270.3,269.98,270.295,82526
2026-04-28 14:15:00,270.33,270.47,270.25,270.42,46950
2026-04-28 14:16:00,270.4,270.73,270.37,270.63,234963
2026-04-28 14:17:00,270.63,270.645,270.45,270.61,58850
2026-04-28 14:18:00,270.565,270.67,270.49,270.64,100583
2026-04-28 14:19:00,270.6001,270.77,270.55,270.72,67659
2026-04-28 14:20:00,270.71,270.7756,270.531,270.625,57303
2026-04-28 14:21:00,270.63,270.6601,270.5,270.59,82846
2026-04-28 14:22:00,270.5885,270.845,270.5885,270.8101,70490
2026-04-28 14:23:00,270.83,270.905,270.7201,270.8499,69978
2026-04-28 14:24:00,270.825,270.825,270.551,270.79,94664
2026-04-28 14:25:00,270.77,270.935,270.73,270.785,80549
2026-04-28 14:26:00,270.72,270.73,270.64,270.705,63378
2026-04-28 14:27:00,270.72,271.095,270.72,271.095,207494
2026-04-28 14:28:00,271.09,271.28,271.0,271.275,115361
2026-04-28 14:29:00,271.275,271.4,271.215,271.2799,226653
2026-04-28 14:30:00,271.28,271.4,271.2,271.4,113470
2026-04-28 14:31:00,271.4,271.65,271.37,271.635,105070
2026-04-28 14:32:00,271.62,271.654,271.4401,271.48,134662
2026-04-28 14:33:00,271.49,271.49,271.32,271.3999,73060
2026-04-28 14:34:00,271.43,271.52,271.33,271.445,133973
2026-04-28 14:35:00,271.41,271.53,271.2,271.24,192150
2026-04-28 14:36:00,271.2,271.27,270.9704,271.2,118358
2026-04-28 14:37:00,271.2,271.22,270.79,270.92,113912
2026-04-28 14:38:00,270.89,270.915,270.642,270.82,83267
2026-04-28 14:39:00,270.835,271.06,270.74,271.06,100230
2026-04-28 14:40:00,271.015,271.02,270.81,270.97,80080
2026-04-28 14:41:00,270.97,271.33,270.965,271.22,130181
2026-04-28 14:42:00,271.2386,271.32,271.09,271.1349,82379
2026-04-28 14:43:00,271.14,271.315,271.057,271.2,72260
2026-04-28 14:44:00,271.21,271.315,271.0804,271.235,68116
2026-04-28 14:45:00,271.255,271.53,271.25,271.53,96161
2026-04-28 14:46:00,271.515,271.55,271.41,271.4799,77249
2026-04-28 14:47:00,271.46,271.53,271.29,271.53,103536
2026-04-28 14:48:00,271.4784,271.7495,271.37,271.68,83973
2026-04-28 14:49:00,271.6896,271.69,271.3,271.39,94488
2026-04-28 14:50:00,271.37,271.485,271.215,271.285,96120
2026-04-28 14:51:00,271.3,271.48,271.28,271.43,121172
2026-04-28 14:52:00,271.43,271.48,271.36,271.45,76869
2026-04-28 14:53:00,271.48,271.48,271.14,271.24,84964
2026-04-28 14:54:00,271.24,271.54,271.23,271.485,104497
2026-04-28 14:55:00,271.485,271.485,271.15,271.21,117179
2026-04-28 14:56:00,271.23,271.23,270.93,271.06,105761
2026-04-28 14:57:00,271.03,271.17,270.98,271.0901,85705
2026-04-28 14:58:00,271.08,271.14,270.92,271.1,48703
2026-04-28 14:59:00,271.095,271.1895,271.015,271.13,77731
2026-04-28 15:00:00,271.17,271.54,271.085,271.54,109500
2026-04-28 15:01:00,271.5299,271.585,271.37,271.38,77109
2026-04-28 15:02:00,271.425,271.68,271.425,271.5,100721
2026-04-28 15:03:00,271.5,271.5,271.24,271.38,70233
2026-04-28 15:04:00,271.38,271.54,271.3701,271.54,47011
2026-04-28 15:05:00,271.525,271.83,271.525,271.7,225791
2026-04-28 15:06:00,271.7,271.83,271.615,271.65,79873
2026-04-28 15:07:00,271.66,271.66,271.37,271.5701,90981
2026-04-28 15:08:00,271.59,271.79,271.58,271.7169,66049
2026-04-28 15:09:00,271.72,271.765,271.63,271.6502,72990
2026-04-28 15:10:00,271.68,271.75,271.59,271.7,74804
2026-04-28 15:11:00,271.7,271.74,271.46,271.685,199948
2026-04-28 15:12:00,271.7,271.7,271.22,271.27,108568
2026-04-28 15:13:00,271.24,271.54,271.2107,271.5199,59218
2026-04-28 15:14:00,271.5,271.56,271.4,271.555,43004
2026-04-28 15:15:00,271.54,271.6,271.365,271.365,49485
2026-04-28 15:16:00,271.345,271.39,271.06,271.19,111634
2026-04-28 15:17:00,271.155,271.17,271.0401,271.1501,68641
2026-04-28 15:18:00,271.14,271.25,271.05,271.05,38531
2026-04-28 15:19:00,271.0375,271.1199,270.925,270.975,52726
2026-04-28 15:20:00,270.99,271.06,270.9408,270.995,37516
2026-04-28 15:21:00,271.0,271.04,270.8106,270.813,76458
2026-04-28 15:22:00,270.83,271.02,270.82,271.0,48079
2026-04-28 15:23:00,270.9966,270.9966,270.7601,270.9101,66307
2026-04-28 15:24:00,270.9,271.26,270.8901,271.22,85516
2026-04-28 15:25:00,271.21,271.24,270.82,270.83,56899
2026-04-28 15:26:00,270.84,270.85,270.72,270.785,55862
2026-04-28 15:27:00,270.77,270.785,270.56,270.57,53993
2026-04-28 15:28:00,270.57,270.67,270.49,270.5001,56589
2026-04-28 15:29:00,270.5,270.54,270.29,270.325,81543
2026-04-28 15:30:00,270.325,270.51,270.325,270.42,46978
2026-04-28 15:31:00,270.43,270.44,270.2,270.225,46117
2026-04-28 15:32:00,270.24,270.475,270.21,270.475,49262
2026-04-28 15:33:00,270.475,270.565,270.45,270.485,44184
2026-04-28 15:34:00,270.49,270.505,270.21,270.23,42764
2026-04-28 15:35:00,270.2003,270.3798,270.16,270.2501,39886
2026-04-28 15:36:00,270.225,270.225,269.96,269.995,58198
2026-04-28 15:37:00,270.015,270.2098,270.015,270.205,40693
2026-04-28 15:38:00,270.23,270.2464,270.08,270.12,30378
2026-04-28 15:39:00,270.11,270.2399,270.1,270.17,69171
2026-04-28 15:40:00,270.16,270.37,270.11,270.35,37121
2026-04-28 15:41:00,270.34,270.39,270.235,270.24,557421
2026-04-28 15:42:00,270.2,270.2,270.07,270.16,27304
2026-04-28 15:43:00,270.12,270.18,270.11,270.14,24628
2026-04-28 15:44:00,270.11,270.11,269.89,269.93,45653
2026-04-28 15:45:00,269.93,270.1499,269.9001,270.05,43069
2026-04-28 15:46:00,270.025,270.1099,269.93,270.03,24680
2026-04-28 15:47:00,270.03,270.14,270.01,270.08,37086
2026-04-28 15:48:00,270.05,270.06,269.8509,269.87,36792
2026-04-28 15:49:00,269.875,269.875,269.75,269.7901,74785
2026-04-28 15:50:00,269.8,269.81,269.72,269.745,29900
2026-04-28 15:51:00,269.7499,269.895,269.6747,269.695,48238
2026-04-28 15:52:00,269.71,269.79,269.695,269.715,30221
2026-04-28 15:53:00,269.7201,269.7292,269.61,269.65,46428
2026-04-28 15:54:00,269.63,269.685,269.48,269.685,77165
2026-04-28 15:55:00,269.67,269.7499,269.6501,269.67,21914
2026-04-28 15:56:00,269.685,269.69,269.58,269.6399,39672
2026-04-28 15:57:00,269.64,269.72,269.54,269.63,50368
2026-04-28 15:58:00,269.6193,269.7143,269.61,269.66,23116
2026-04-28 15:59:00,269.66,269.69,269.585,269.64,22861
2026-04-28 16:00:00,269.665,269.8,269.665,269.755,32626
2026-04-28 16:01:00,269.76,269.92,269.76,269.88,35645
2026-04-28 16:02:00,269.885,269.93,269.855,269.885,56213
2026-04-28 16:03:00,269.89,269.99,269.843,269.99,43416
2026-04-28 16:04:00,269.985,270.05,269.95,269.995,61423
2026-04-28 16:05:00,269.99,270.0,269.88,269.885,36168
2026-04-28 16:06:00,269.8899,270.115,269.8501,270.11,38102
2026-04-28 16:07:00,270.095,270.17,270.06,270.125,27516
2026-04-28 16:08:00,270.13,270.14,270.02,270.02,33462
2026-04-28 16:09:00,270.01,270.05,269.94,269.94,25111
2026-04-28 16:10:00,269.945,269.95,269.815,269.85,29478
2026-04-28 16:11:00,269.85,269.89,269.82,269.88,21469
2026-04-28 16:12:00,269.885,269.965,269.86,269.895,17890
2026-04-28 16:13:00,269.9,269.94,269.875,269.88,13007
2026-04-28 16:14:00,269.89,269.9454,269.87,269.87,33248
2026-04-28 16:15:00,269.87,269.87,269.735,269.74,35163
2026-04-28 16:16:00,269.745,269.7782,269.68,269.7002,27548
2026-04-28 16:17:00,269.7,269.73,269.64,269.71,29223
2026-04-28 16:18:00,269.675,269.76,269.675,269.7151,15531
2026-04-28 16:19:00,269.72,269.73,269.63,269.67,24925
2026-04-28 16:20:00,269.6506,269.7,269.6,269.6,30364
2026-04-28 16:21:00,269.599,269.61,269.48,269.495,88477
2026-04-28 16:22:00,269.51,269.545,269.435,269.4513,19900
2026-04-28 16:23:00,269.46,269.46,269.4,269.42,24229
2026-04-28 16:24:00,269.4398,269.4999,269.3745,269.39,27120
2026-04-28 16:25:00,269.385,269.4622,269.36,269.46,26261
2026-04-28 16:26:00,269.5099,269.5785,269.495,269.55,21578
2026-04-28 16:27:00,269.55,269.6099,269.4301,269.46,27133
2026-04-28 16:28:00,269.4537,269.4537,269.3313,269.425,20445
2026-04-28 16:29:00,269.455,269.52,269.4513,269.516,30489
2026-04-28 16:30:00,269.495,269.59,269.49,269.58,24132
2026-04-28 16:31:00,269.57,269.57,269.48,269.5501,40122
2026-04-28 16:32:00,269.56,269.63,269.49,269.5,30464
2026-04-28 16:33:00,269.525,269.7,269.5,269.67,62132
2026-04-28 16:34:00,269.666,269.675,269.56,269.57,27492
2026-04-28 16:35:00,269.56,269.63,269.49,269.6244,39603
2026-04-28 16:36:00,269.645,269.7399,269.645,269.72,21829
2026-04-28 16:37:00,269.7,269.74,269.67,269.74,16294
2026-04-28 16:38:00,269.75,269.841,269.75,269.76,37973
2026-04-28 16:39:00,269.78,269.8,269.72,269.8,20626
2026-04-28 16:40:00,269.8,269.87,269.8,269.815,30117
