datetime,open,high,low,close,volume
2026-04-28 14:26:00,426.4695,426.48,426.08,426.335,49288
2026-04-28 14:27:00,426.43,426.51,426.09,426.12,46470
2026-04-28 14:28:00,426.15,426.87,426.05,426.775,77751
2026-04-28 14:29:00,426.775,426.9048,426.3401,426.3901,47306
2026-04-28 14:30:00,426.42,426.7799,426.21,426.7799,41100
2026-04-28 14:31:00,426.73,426.98,426.62,426.67,45598
2026-04-28 14:32:00,426.67,426.69,426.3818,426.635,38208
2026-04-28 14:33:00,426.635,426.695,426.3711,426.51,36882
2026-04-28 14:34:00,426.51,426.81,426.3401,426.5148,53574
2026-04-28 14:35:00,426.55,426.6325,426.13,426.25,37037
2026-04-28 14:36:00,426.27,426.82,426.2,426.82,50425
2026-04-28 14:37:00,426.72,426.8599,425.88,425.93,41976
2026-04-28 14:38:00,425.94,425.98,425.5,425.74,62166
2026-04-28 14:39:00,425.71,425.8099,425.36,425.8099,82551
2026-04-28 14:40:00,425.775,425.87,425.11,425.17,58067
2026-04-28 14:41:00,425.1,425.75,425.0,425.62,80788
2026-04-28 14:42:00,425.7,425.795,425.4201,425.63,52980
2026-04-28 14:43:00,425.61,425.765,425.16,425.41,45934
2026-04-28 14:44:00,425.46,425.6,425.27,425.5615,53340
2026-04-28 14:45:00,425.6,425.8,425.19,425.27,61560
2026-04-28 14:46:00,425.235,425.46,424.9503,425.37,71479
2026-04-28 14:47:00,425.41,425.46,424.875,425.35,67753
2026-04-28 14:48:00,425.25,425.26,424.87,425.0315,50938
2026-04-28 14:49:00,425.065,425.23,424.97,425.165,42032
2026-04-28 14:50:00,425.1001,425.41,424.88,425.33,76142
2026-04-28 14:51:00,425.34,425.88,425.33,425.76,83580
2026-04-28 14:52:00,425.79,426.35,425.76,426.3,81852
2026-04-28 14:53:00,426.31,426.37,425.84,425.91,68436
2026-04-28 14:54:00,425.87,425.94,425.4431,425.4431,58305
2026-04-28 14:55:00,425.495,425.79,425.2,425.52,70168
2026-04-28 14:56:00,425.52,425.95,425.305,425.69,69629
2026-04-28 14:57:00,425.67,425.795,425.37,425.5217,66220
2026-04-28 14:58:00,425.53,425.75,425.45,425.605,71242
2026-04-28 14:59:00,425.56,425.88,425.45,425.85,48558
2026-04-28 15:00:00,425.85,426.09,425.76,426.04,53389
2026-04-28 15:01:00,426.03,426.53,426.02,426.22,59913
2026-04-28 15:02:00,426.21,426.37,425.8801,426.205,44259
2026-04-28 15:03:00,426.1606,426.56,426.11,426.275,39338
2026-04-28 15:04:00,426.26,426.64,426.16,426.43,42797
2026-04-28 15:05:00,426.4,426.77,426.25,426.4,64263
2026-04-28 15:06:00,426.395,426.6999,426.12,426.2,44743
2026-04-28 15:07:00,426.22,426.22,425.36,425.86,71363
2026-04-28 15:08:00,425.86,426.46,425.7,426.4067,50622
2026-04-28 15:09:00,426.425,426.49,425.9001,425.925,47719
